617,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1897-thumb.jpg HTTP/2.0,200,813384,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
631,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1798-thumb.jpg HTTP/2.0,200,792623,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
632,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1824-thumb.jpg HTTP/2.0,200,1141796,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
634,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1826-thumb.jpg HTTP/2.0,200,855938,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
640,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1865-thumb.jpg HTTP/2.0,200,859936,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
645,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1903-thumb.jpg HTTP/2.0,200,1157260,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
664,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1898-thumb.jpg HTTP/2.0,200,811396,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
665,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1899-thumb.jpg HTTP/2.0,200,1012074,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
667,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1914-thumb.jpg HTTP/2.0,200,831843,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
668,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1900-thumb.jpg HTTP/2.0,200,808165,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
669,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1821-thumb.jpg HTTP/2.0,200,833764,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
671,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1886-thumb.jpg HTTP/2.0,200,806114,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
677,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1866-thumb.jpg HTTP/2.0,200,850816,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
679,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1884-thumb.jpg HTTP/2.0,200,825059,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
687,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1871-thumb.jpg HTTP/2.0,200,1145116,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
690,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1822-thumb.jpg HTTP/2.0,200,854918,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
697,20.171.207.17,,GET /wp-content/gallery/concert-in-milan-italy/mg_1915-thumb.jpg HTTP/2.0,200,843882,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
729,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3023-thumb.jpg HTTP/2.0,200,1041316,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
733,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_2996-thumb.jpg HTTP/2.0,200,944076,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
737,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3110-thumb.jpg HTTP/2.0,200,827429,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
740,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3035-thumb.jpg HTTP/2.0,200,1067715,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
745,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3119-thumb.jpg HTTP/2.0,200,1448052,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
746,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3132-thumb.jpg HTTP/2.0,200,1523768,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
749,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3031-thumb.jpg HTTP/2.0,200,899809,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
750,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3066-thumb.jpg HTTP/2.0,200,1229041,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
924,20.171.207.17,,GET /wp-content/gallery/co-kerry-ireland/MG_4599-thumb.jpg HTTP/2.0,200,805588,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
927,20.171.207.17,,GET /wp-content/gallery/co-kerry-ireland/MG_4579-thumb.jpg HTTP/2.0,200,1161298,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
928,20.171.207.17,,GET /wp-content/gallery/co-kerry-ireland/MG_4699-thumb.jpg HTTP/2.0,200,1128136,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
929,20.171.207.17,,GET /wp-content/gallery/co-kerry-ireland/MG_4610-thumb.jpg HTTP/2.0,200,940478,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
932,20.171.207.17,,GET /wp-content/gallery/co-kerry-ireland/MG_4677-thumb.jpg HTTP/2.0,200,759314,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
934,20.171.207.17,,GET /wp-content/gallery/co-kerry-ireland/MG_4823-thumb.jpg HTTP/2.0,200,765695,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
936,20.171.207.17,,GET /wp-content/gallery/co-kerry-ireland/MG_4598-thumb.jpg HTTP/2.0,200,971206,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
940,20.171.207.17,,GET /wp-content/gallery/co-mayo-ireland/raw__MG_6978-thumb.jpg HTTP/2.0,200,1003368,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
941,20.171.207.17,,GET /wp-content/gallery/co-mayo-ireland/raw__MG_6717-thumb.jpg HTTP/2.0,200,1223889,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
945,20.171.207.17,,GET /wp-content/gallery/co-mayo-ireland/raw__MG_6962-thumb.jpg HTTP/2.0,200,1185256,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
953,20.171.207.17,,GET /wp-content/gallery/co-mayo-ireland/raw__MG_6993-thumb.jpg HTTP/2.0,200,828086,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
955,20.171.207.17,,GET /wp-content/gallery/co-mayo-ireland/raw__MG_7119-thumb.jpg HTTP/2.0,200,934089,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
957,20.171.207.17,,GET /wp-content/gallery/co-mayo-ireland/raw__MG_6992-thumb.jpg HTTP/2.0,200,777123,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
961,20.171.207.17,,GET /wp-content/gallery/co-mayo-ireland/raw__MG_7170-thumb.jpg HTTP/2.0,200,753039,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
965,20.171.207.17,,GET /wp-content/gallery/concert-in-asti-italy/raw__MG_5000-thumb.jpg HTTP/2.0,200,922572,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
966,20.171.207.17,,GET /wp-content/gallery/concert-in-asti-italy/raw__MG_5444-thumb.jpg HTTP/2.0,200,898414,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
968,20.171.207.17,,GET /wp-content/gallery/concert-in-asti-italy/raw__MG_5333-thumb.jpg HTTP/2.0,200,892465,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
971,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8662-thumb.jpg HTTP/2.0,200,976618,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
975,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8787-thumb.jpg HTTP/2.0,200,973306,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
976,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8748-thumb.jpg HTTP/2.0,200,914394,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
981,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8723-thumb.jpg HTTP/2.0,200,799586,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
987,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8788-thumb.jpg HTTP/2.0,200,828491,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
998,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8665-thumb.jpg HTTP/2.0,200,865608,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1002,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8779-thumb.jpg HTTP/2.0,200,772685,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1003,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8663-thumb.jpg HTTP/2.0,200,951161,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1008,20.171.207.17,,GET /wp-content/gallery/cappadocia-turkey/raw__MG_8761-thumb.jpg HTTP/2.0,200,800458,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1037,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3049-thumb.jpg HTTP/2.0,200,780507,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1041,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3056-thumb.jpg HTTP/2.0,200,1115660,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1042,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3048-thumb.jpg HTTP/2.0,200,753108,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1043,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3097-thumb.jpg HTTP/2.0,200,845016,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1048,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3024-thumb.jpg HTTP/2.0,200,1099862,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1051,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3068-thumb.jpg HTTP/2.0,200,874653,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1052,20.171.207.17,,GET /wp-content/gallery/royal-palace-of-turin-italy/MG_3041-thumb.jpg HTTP/2.0,200,1439064,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1056,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1666-thumb.jpg HTTP/2.0,200,1142428,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1059,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0444-thumb.jpg HTTP/2.0,200,864396,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1061,20.171.207.17,,GET /wp-content/gallery/concert-in-asti-italy/raw__MG_5335-thumb.jpg HTTP/2.0,200,905693,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1069,20.171.207.17,,GET /wp-content/gallery/concert-in-asti-italy/raw__MG_5505-thumb.jpg HTTP/2.0,200,985815,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1070,20.171.207.17,,GET /wp-content/gallery/concert-in-asti-italy/raw__MG_5225-thumb.jpg HTTP/2.0,200,970381,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1073,20.171.207.17,,GET /wp-content/gallery/concert-in-asti-italy/raw__MG_5522-thumb.jpg HTTP/2.0,200,849620,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1074,20.171.207.17,,GET /wp-content/gallery/concert-in-asti-italy/raw__MG_5455-thumb.jpg HTTP/2.0,200,961385,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1140,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0471-thumb.jpg HTTP/2.0,200,789312,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1141,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0404-thumb.jpg HTTP/2.0,200,1237210,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1142,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0518-thumb.jpg HTTP/2.0,200,760591,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1143,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0396-thumb.jpg HTTP/2.0,200,1437780,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1144,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0427-thumb.jpg HTTP/2.0,200,1271336,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1145,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0382-thumb.jpg HTTP/2.0,200,950803,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1149,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0506-thumb.jpg HTTP/2.0,200,765430,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1152,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0394-thumb.jpg HTTP/2.0,200,1248497,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1153,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0468-thumb.jpg HTTP/2.0,200,981443,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1155,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0417-thumb.jpg HTTP/2.0,200,856005,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1157,20.171.207.17,,GET /wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0425-thumb.jpg HTTP/2.0,200,1428876,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1159,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1420-thumb.jpg HTTP/2.0,200,1004569,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1161,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1654-thumb.jpg HTTP/2.0,200,1087197,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1164,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1825-thumb.jpg HTTP/2.0,200,1067383,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1165,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1432-thumb.jpg HTTP/2.0,200,888441,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1168,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1413-thumb.jpg HTTP/2.0,200,924681,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1177,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1595-thumb.jpg HTTP/2.0,200,1064650,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1184,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1791-thumb.jpg HTTP/2.0,200,1098748,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1188,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1577-thumb.jpg HTTP/2.0,200,1064772,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1193,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1534-thumb.jpg HTTP/2.0,200,1001249,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1197,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1373-thumb.jpg HTTP/2.0,200,962678,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1199,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1416-thumb.jpg HTTP/2.0,200,965227,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1205,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1715-thumb.jpg HTTP/2.0,200,1140209,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1216,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1724-thumb.jpg HTTP/2.0,200,777728,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1221,20.171.207.17,,GET /wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1612-thumb.jpg HTTP/2.0,200,988524,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
